name,family,exit_regime,status,n_trades,oos_trades,annual_return,sharpe,max_drawdown,win_rate,oos_sharpe,oos_annual_return,oos_max_drawdown,i_bar,vi_bar,g1_pass,sleeve_tag,x2_full_sharpe,x2_oos_sharpe,max_corr,note
vol_breakout,ta_vol_breakout,default,ok,1117,295,0.025,0.3442,-0.1487,0.564,1.3998,0.1066,-0.0447,0.3521,0.4004,False,False,-0.0247,1.0004,0.3976,"M0923 VolBreak 20/1.5/20/10, same-family discount vs P1 breakout_confirm (pre-reg s2)"
vol_breakout,ta_vol_breakout,ce,ok,803,215,0.0315,0.4665,-0.117,0.5903,1.267,0.0824,-0.0399,0.4474,0.4004,True,False,0.2013,0.9807,0.4112,"M0923 VolBreak 20/1.5/20/10, same-family discount vs P1 breakout_confirm (pre-reg s2)"
hammer_reversal,ta_hammer_reversal,default,ok,360,124,0.0122,0.2326,-0.1287,0.6028,0.1544,0.008,-0.0873,0.3521,0.4004,False,True,0.0256,-0.0798,0.1876,"NEW: classic hammer + 5d drop>=5%, exit reclaim MA20"
hammer_reversal,ta_hammer_reversal,ce,ok,267,95,0.01,0.1957,-0.1229,0.6816,0.1283,0.0062,-0.0906,0.4474,0.4004,False,True,0.0447,-0.0491,0.1942,"NEW: classic hammer + 5d drop>=5%, exit reclaim MA20"
engulf_reversal,ta_engulf_reversal,default,ok,196,59,0.0159,0.482,-0.0513,0.6531,0.2999,0.0095,-0.0344,0.3521,0.4004,True,False,0.2914,0.0729,0.114,"NEW: bullish engulfing + 5d drop>=5%, exit reclaim MA20"
engulf_reversal,ta_engulf_reversal,ce,ok,143,44,0.0172,0.5392,-0.0423,0.7343,0.2944,0.0091,-0.0366,0.4474,0.4004,True,False,0.4023,0.1301,0.1168,"NEW: bullish engulfing + 5d drop>=5%, exit reclaim MA20"
rand_default_p0.02_s0,random_baseline,default,ok,803,243,-0.0087,-0.0875,-0.2409,0.5504,0.4565,0.0317,-0.1011,,,,,,,,p=0.02 seed=42000
rand_default_p0.02_s1,random_baseline,default,ok,781,222,-0.0189,-0.2157,-0.2091,0.5314,-0.0677,-0.01,-0.1337,,,,,,,,p=0.02 seed=42001
rand_default_p0.02_s2,random_baseline,default,ok,787,240,0.0006,0.0438,-0.1741,0.5451,0.3735,0.0273,-0.0725,,,,,,,,p=0.02 seed=42002
rand_default_p0.02_s3,random_baseline,default,ok,814,233,0.0161,0.2737,-0.1216,0.5885,0.6035,0.0387,-0.0785,,,,,,,,p=0.02 seed=42003
