股票代码,股票简称,净利润-净利润,净利润-同比增长,所处行业,最新公告日期
002173,创新医疗,-52830895.3,-365.01,医疗服务,2026-08-15
002154,报喜鸟,291341680.64,47.71,服装家纺,2026-08-15
002092,中泰化学,74844825.51,138.55,化学原料,2026-08-15
002051,中工国际,130274391.08,-26.4,专业工程,2026-08-15
002049,紫光国微,797706633.99,15.29,半导体,2026-08-15
002028,思源电气,1463716011.88,13.23,电网设备,2026-08-15
001296,长江材料,54757833.72,-25.38,非金属材料Ⅱ,2026-08-15
001267,汇绿生态,27089590.76,-27.79,通信设备,2026-08-15
001205,盛航股份,72586666.88,33.92,航运港口,2026-08-15
000848,承德露露,297884799.22,15.28,饮料乳品,2026-08-15
000802,北京文化,-39204762.95,83.15,影视院线,2026-08-15
000791,甘肃能源,839596217.61,1.8,电力,2026-08-15
000698,ST沈化,77807589.19,24.66,炼化及贸易,2026-08-15
000635,英力特,-246806972.09,-58.64,化学原料,2026-08-15
000595,新能股份,28839885.14,-74.4,电力,2026-08-15
000407,胜利股份,100585129.03,13.73,燃气Ⅱ,2026-08-15
000001,平安银行,25696000000.0,3.3,银行Ⅱ,2026-08-15
920992,中科美菱,9826573.58,-11.04,医疗器械,2026-08-14
920819,颖泰生物,5715241.61,-62.62,农化制品,2026-08-14
920510,丰光精密,3495075.17,332.67,通用设备,2026-08-14
920429,康比特,23815775.08,56.83,食品加工,2026-08-14
920274,宏裕包材,16751024.35,37.19,包装印刷,2026-08-14
920081,欧伦电气,162906306.11,8.6,小家电,2026-08-14
920023,*ST田野,956562.35,-94.16,农产品加工,2026-08-14
920015,锦华新材,63784858.27,-43.82,化学制品,2026-08-14
920000,安徽凤凰,27928097.85,-14.58,汽车零部件,2026-08-14
875099,兆力集团,37573384.7,-20.59,,2026-08-14
874883,芯愿景,34877337.32,-49.19,,2026-08-14
874767,天工流体,12369843.9,-20.54,,2026-08-14
874654,玉健健康,27168818.27,-3.02,,2026-08-14
874567,辛帕智能,47766743.67,28.74,,2026-08-14
874539,四维材料,50538572.14,64.9,,2026-08-14
874507,天润新材,8037433.73,-6.21,,2026-08-14
874377,鸿舜科技,6883033.68,27.32,,2026-08-14
874282,尚博医药,-3828603.5,-180.426834947,,2026-08-14
874248,天润控制,15881600.21,16.38,,2026-08-14
874214,汇乐技术,5405809.38,-19.11,,2026-08-14
874151,天懋信息,3002957.47,128.99,,2026-08-14
874146,卓英社,28020556.68,76.82,,2026-08-14
874130,国科恒通,-4773712.96,38.61,,2026-08-14
874071,英轩实业,115341658.77,-50.99,,2026-08-14
873993,诚展科技,7762709.91,-35.74,,2026-08-14
873970,大友嘉能,1282731.1,-81.41,,2026-08-14
873927,恒邦新材,1948262.01,-0.25,,2026-08-14
873907,格瑞科技,7657975.18,39.8,,2026-08-14
873814,意可航空,6513210.43,156.67,,2026-08-14
873624,索贝数码,-52359345.57,17.83,,2026-08-14
873600,玄宇辰星,1230043.29,-35.93,,2026-08-14
873543,信测通信,7336664.72,106.11,,2026-08-14
873467,奇色环保,-642608.95,-39.8340637128,,2026-08-14
873412,东极信息,2189204.16,314.18,,2026-08-14
873325,六八股份,2608044.0,77.94,,2026-08-14
873031,顺一智能,11104.24,-7.89,,2026-08-14
872967,蓉中电气,8744517.1,-16.32,,2026-08-14
872965,江顺新材,77534.52,-95.06,,2026-08-14
872887,赉卡睦,648935.76,-77.85,,2026-08-14
872851,新畅月,-116135.43,91.85,,2026-08-14
872833,鹰君股份,-1130630.54,-34.0938460545,,2026-08-14
872568,鸿润食品,12469302.51,145.1335269968,,2026-08-14
872564,华日新材,1882597.19,614.66,,2026-08-14
872493,智吃科技,-33669.38,67.31,,2026-08-14
872398,玉城股份,-1136403.73,60.04,,2026-08-14
872139,网娱互动,6172117.36,105.14,,2026-08-14
872138,华博创科,-726995.31,-16.57,,2026-08-14
871692,安特股份,14533685.99,491.31,,2026-08-14
871380,中财信,967749.0,-3.1,,2026-08-14
871373,威麦云健,245036.02,-65.11,,2026-08-14
871325,深新传媒,-7737695.61,35.81,,2026-08-14
871296,风炫文化,7318829.69,6.97,,2026-08-14
871080,热点股份,-13299086.58,-24.92,,2026-08-14
870959,公正股份,-1284162.49,-3.72,,2026-08-14
870893,华龙股份,94151.62,132.25,,2026-08-14
870716,南大先腾,-414467.88,87.32,,2026-08-14
870621,铭凯益,42414799.55,153.16,,2026-08-14
839966,斯芬克司,5947697.39,212.6,,2026-08-14
839954,汇杰设计,-14214523.83,-5994.06,,2026-08-14
839683,鑫亿鼎,7600557.57,-10.39,,2026-08-14
839668,粤安科技,-1560370.84,69.54,,2026-08-14
839477,迈凯诺,6767502.78,-22.41,,2026-08-14
839315,移联创,-245470.55,89.21,,2026-08-14
839125,柯创文化,-660717.61,-48.47,,2026-08-14
838943,星震同源,-1828258.68,-166.61,,2026-08-14
838729,摩卡股份,-335352.49,-55.3709583234,,2026-08-14
838669,江苏金色,6797507.0,94.73,,2026-08-14
838623,康庄国旅,51030.56,-60.72,,2026-08-14
838616,北鳐食品,-1079858.35,61.83,,2026-08-14
838381,德孚转向,23653123.64,-10.7,,2026-08-14
838364,点景科技,2590683.91,26.68,,2026-08-14
838153,华誉能源,-519091.16,-32.25,,2026-08-14
838031,易安达,2732756.32,31.68,,2026-08-14
837619,微柏软件,-1089987.46,53.91,,2026-08-14
837201,盈茂光电,1128711.54,145.73,,2026-08-14
837083,如意通,-576731.96,31.62,,2026-08-14
836932,方天科技,-4704194.51,209.76,,2026-08-14
836523,航泰股份,-12975321.65,-235.41,,2026-08-14
836514,光华伟业,15433115.73,-42.85,,2026-08-14
836442,群智合,3700070.46,2891.18,,2026-08-14
836215,寰旗科技,-776162.86,-85.8,,2026-08-14
836108,五星铜业,65406169.68,647.05,,2026-08-14
836073,时代正邦,-1299714.75,77.81,,2026-08-14
836058,ST欧赛,-10988013.29,28.66,,2026-08-14
835861,奥诺科技,-298398.86,92.1867387875,,2026-08-14
835827,盛嘉伦,341043.25,-31.92,,2026-08-14
835565,中科国通,-3989650.25,-20.5959970994,,2026-08-14
835352,量邦科技,7814.2,-79.35,,2026-08-14
835203,亚微软件,-9314539.64,16.08,,2026-08-14
834519,华能环保,4609930.19,277.28,,2026-08-14
834365,杭州掌盟,-4440332.01,48.13,,2026-08-14
834289,西麦科技,-3950626.97,-181.19,,2026-08-14
834288,ST宝德生,-4608205.14,-86.65,,2026-08-14
834236,伊塔科技,3635484.91,341.2,,2026-08-14
834196,大娱号,-5821534.63,2.5,,2026-08-14
834189,惠同股份,4526930.93,-6.35,,2026-08-14
834167,安盛科技,-933920.14,28.7,,2026-08-14
833954,飞天经纬,-15393147.29,-270.07,,2026-08-14
833824,九久科技,3981865.8,116.52,,2026-08-14
833574,爱知之星,3222397.12,299.88,,2026-08-14
833332,多尔晋泽,13823171.65,45.31,,2026-08-14
833245,华望科技,615734.05,211.49,,2026-08-14
833202,佳科股份,-108416.6,-127.09,,2026-08-14
833069,石金科技,-15379550.7,4.24,,2026-08-14
832997,盛纺股份,10541965.69,543.85,,2026-08-14
832935,天鹰缸套,-573273.08,-53.95,,2026-08-14
832925,城投鹏基,6104489.62,-21.28,,2026-08-14
832825,海明科技,-1426634.39,-918.33,,2026-08-14
832782,依科曼,1523275.34,-15.86,,2026-08-14
832673,中香农科,-3554575.73,-12.68,,2026-08-14
832503,华鼎科技,-2663973.37,6.04,,2026-08-14
832355,动脉智能,-649894.87,19.22,,2026-08-14
832302,世昌集团,-3743374.29,-3.79,,2026-08-14
832263,美亚高新,5238675.35,-3.42,,2026-08-14
832259,鸿发有色,2802727.23,-12.03,,2026-08-14
832222,鼎实科技,-66783.89,-96.19,,2026-08-14
831904,优创股份,-32644.62,97.22,,2026-08-14
831894,高捷联,6103762.97,8.55,,2026-08-14
831705,永通股份,-9627533.16,-9.07,,2026-08-14
831601,威科姆,-13113843.91,-121.14,,2026-08-14
831404,宝丽兴源,-781544.67,-50.933136406,,2026-08-14
831319,绿蔓生物,20875903.49,88.39,,2026-08-14
831193,新健康成,280742.09,103.46,,2026-08-14
831183,可视化,-3082825.79,-220.11,,2026-08-14
831132,临风股份,-131459.03,-131.68,,2026-08-14
831131,兴宏泰,-22404005.28,-579.19,,2026-08-14
831116,腾远股份,1063979.82,-47.43,,2026-08-14
831085,博冠股份,-784683.29,-80.33,,2026-08-14
830872,长信畅中,-1835534.38,-132.38,,2026-08-14
830871,天元晟业,-816284.44,-7.03,,2026-08-14
830810,广东羚光,-5727374.53,70.96,,2026-08-14
830790,希迈气象,-6550892.89,-42.37,,2026-08-14
688459,哈铁科技,-3267732.96,-109.76,轨交设备Ⅱ,2026-08-14
688432,有研硅,132825162.48,25.71,半导体,2026-08-14
688301,奕瑞科技,405659165.38,21.25,医疗器械,2026-08-14
688260,昀冢科技,-91264850.49,8.6771966617,消费电子,2026-08-14
688156,路德科技,8926157.25,168.275120492,环境治理,2026-08-14
688041,海光信息,1798467918.03,49.69,半导体,2026-08-14
605166,聚合顺,63001048.95,-43.05,化学纤维,2026-08-14
605136,丽人丽妆,22522877.0,168.7518195499,互联网电商,2026-08-14
605090,九丰能源,950223261.9,10.4,燃气Ⅱ,2026-08-14
603920,世运电路,84082955.99,-78.11,元件,2026-08-14
603713,密尔克卫,381217380.44,8.37,物流,2026-08-14
603615,茶花股份,8596561.12,334.4884950326,家居用品,2026-08-14
603585,苏利股份,53939126.15,-32.4,农化制品,2026-08-14
603444,吉比特,1091536495.39,69.31,游戏Ⅱ,2026-08-14
603402,陕西旅游,124663207.57,-39.01,旅游及景区,2026-08-14
603256,宏和科技,379486597.65,334.32,玻璃玻纤,2026-08-14
603153,上海建科,30770149.46,22.93,工程咨询服务Ⅱ,2026-08-14
603025,大豪科技,532140198.29,33.45,自动化设备,2026-08-14
601068,中铝国际,107086000.0,4.38,专业工程,2026-08-14
600941,中国移动,78934000000.0,-6.3,通信服务,2026-08-14
600816,建元信托,1071335157.81,2559.08,多元金融,2026-08-14
600719,大连热电,50134957.18,223.2145896832,电力,2026-08-14
600211,西藏药业,607962189.14,7.16,生物制品,2026-08-14
600168,武汉控股,101260253.3,14.07,环境治理,2026-08-14
430666,绿伞科技,-2517094.23,-129.92,,2026-08-14
430549,天弘激光,3544453.4,-32.22,,2026-08-14
430405,星火环境,-657349.23,9.82,,2026-08-14
430375,星立方,-5449613.37,34.24,,2026-08-14
430257,成科机电,6427176.46,-36.97,,2026-08-14
430221,风帆科技,6121317.84,-9.3,,2026-08-14
430168,博维仕,991995.02,150.43,,2026-08-14
430159,创世生态,-31372700.09,-20.24,,2026-08-14
430055,中电达通,3089239.09,13.35,,2026-08-14
400089,盛运5,69378966.02,1.6,,2026-08-14
301256,华融化学,30968764.62,-5.83,化学原料,2026-08-14
301158,德石股份,31615275.47,-30.0,专用设备,2026-08-14
301003,江苏博云,56065133.32,0.29,塑料,2026-08-14
300905,宝丽迪,68605520.59,7.51,化学纤维,2026-08-14
300832,新产业,867709032.67,12.53,医疗器械,2026-08-14
300824,北鼎股份,47629721.3,-14.69,小家电,2026-08-14
300814,中富电路,38618620.3,130.08,元件,2026-08-14
300808,久量股份,-26936912.98,-0.06,光学光电子,2026-08-14
300627,华测导航,333157564.07,2.05,通信设备,2026-08-14
300541,先进数通,-14876183.81,-123.76,IT服务Ⅱ,2026-08-14
300422,博世科,-36254707.16,23.2,环境治理,2026-08-14
300143,盈康生命,67395850.46,9.01,医疗服务,2026-08-14
300140,节能环境,587417207.04,7.8,环境治理,2026-08-14
003015,日久光电,34765332.05,-23.77,光学光电子,2026-08-14
002963,豪尔赛,-28310298.55,16.03,装修装饰Ⅱ,2026-08-14
002959,小熊电器,120274882.35,-41.3,小家电,2026-08-14
002920,德赛西威,1244645323.07,1.81,汽车零部件,2026-08-14
002880,卫光生物,44385904.7,-58.77,生物制品,2026-08-14
002827,高争民爆,32450361.44,-53.11,化学制品,2026-08-14
002801,微光股份,197276953.62,14.42,电机Ⅱ,2026-08-14
002576,通达动力,41830410.96,-1.9,电机Ⅱ,2026-08-14
002353,杰瑞股份,1195885409.21,-3.65,专用设备,2026-08-14
002342,巨力索具,3800092.5,-59.36,通用设备,2026-08-14
001311,多利科技,168542755.82,7.08,汽车零部件,2026-08-14
000818,航锦科技,49863011.26,263.32,化学原料,2026-08-14
000782,恒申新材,-46407429.11,-26.46,化学纤维,2026-08-14
000599,青岛双星,142949533.64,503.71,汽车零部件,2026-08-14
000536,华映科技,-450046664.53,5.55,光学光电子,2026-08-14
875038,明信测试,-4095289.13,-132.39,,2026-08-13
874865,森峰激光,73085575.09,33.01,,2026-08-13
874320,恒基金属,60488162.2,-13.96,,2026-08-13
874220,兴汉网际,6642846.43,1493.0130799885,,2026-08-13
873744,帕科医疗,1867645.57,15.52,,2026-08-13
873678,亿安智能,300900.21,99.12,,2026-08-13
873661,成远矿业,-23209016.62,25.58,,2026-08-13
873540,进源热能,3321345.52,-38.34,,2026-08-13
873483,福赛尔,-2053751.27,-31.36,,2026-08-13
873468,通发激光,1727537.45,58.43,,2026-08-13
873443,欣海船舶,4477156.99,13.7,,2026-08-13
873237,ST五十弦,-2376549.25,26.09,,2026-08-13
873073,天正达,-2204672.76,-149.67,,2026-08-13
872684,台州检测,-1263561.51,62.79,,2026-08-13
872594,中环电炉,-581351.45,-175.88,,2026-08-13
871879,瑞安云,-2597266.63,4.86,,2026-08-13
871675,星桥股份,1146931.42,-89.94,,2026-08-13
871406,商林科技,1390702.01,59.17,,2026-08-13
871366,广芯电子,-4736907.37,44.58,,2026-08-13
871222,峰华铁信,-7166805.75,-463.46,,2026-08-13
871039,高学数科,-793274.09,54.2,,2026-08-13
870376,中科斯欧,-3343628.49,-39.9564112912,,2026-08-13
870318,恒锵航空,1743163.49,86.44,,2026-08-13
870256,秦岭旅游,590273.82,133.49,,2026-08-13
839888,ST宏仁,-1428789.14,32.6,,2026-08-13
839841,瑞尔泰,2939487.23,-6.19,,2026-08-13
839809,万久科技,6462093.76,22.14,,2026-08-13
839769,惠美股份,776379.2,224.64,,2026-08-13
839468,ST承华,-189181.91,-136.16,,2026-08-13
839133,淳博传播,9107427.45,25.32,,2026-08-13
839099,道博尔,-2293388.1,-170.14,,2026-08-13
839003,大众能源,-4264209.83,-140.55,,2026-08-13
838099,ST日辉达,-635726.0,25.06,,2026-08-13
837940,品牌联盟,1858143.38,-6.87,,2026-08-13
837095,嘉宝仕,77341.52,-70.0,,2026-08-13
836803,依能科技,780762.87,263.87,,2026-08-13
836645,三瑞农科,108446130.98,1.71,,2026-08-13
836109,山由帝奥,-4856111.0,-206.11,,2026-08-13
835746,兆信电力,683742.7,60.47,,2026-08-13
835111,万联股份,-1821349.3,-2.98,,2026-08-13
834621,润晶股份,7299295.26,36.76,,2026-08-13
834250,福岛精密,2543782.45,162.43,,2026-08-13
833976,新游网络,5676898.08,-36.74,,2026-08-13
833760,天然谷,4987431.44,-26.9,,2026-08-13
833308,德威股份,-14867351.09,-25.75,,2026-08-13
833110,中教产业,392739.94,-60.94,,2026-08-13
833060,顺治科技,-1014655.47,-3365.59,,2026-08-13
832950,益盟股份,-97311663.04,-259.24,,2026-08-13
832905,信源小贷,4613442.9,-31.38,,2026-08-13
832004,海林自控,-7097597.67,-137.04,,2026-08-13
832003,同信通信,7040233.74,-48.65,,2026-08-13
831941,兴荣高科,9419854.34,-62.15,,2026-08-13
831756,德高化成,3393323.41,511.53,,2026-08-13
831691,三高股份,-2411984.34,-8.11,,2026-08-13
831469,金磊建材,-3660453.46,-11.83,,2026-08-13
831433,川东磁电,16391728.79,19.48,,2026-08-13
831299,北教传媒,-7159294.85,-669.75,,2026-08-13
830883,联桥新材,21492653.93,38.04,,2026-08-13
830803,新松医疗,8242286.29,-77.12,,2026-08-13
688403,汇成股份,5012266.2,-94.78,半导体,2026-08-13
605339,南侨食品,2593935.54,-92.79,休闲食品,2026-08-13
603530,神马电力,214793393.8,34.01,电网设备,2026-08-13
603236,移远通信,602318436.34,27.84,通信设备,2026-08-13
601123,马矿股份,418799880.32,15.7,冶钢原料,2026-08-13
600989,宝丰能源,9727818696.5,70.14,化学原料,2026-08-13
600257,大湖股份,16881338.09,756.4464688095,渔业,2026-08-13
430728,云鼎教育,2475317.64,955.09,,2026-08-13
430620,益善生物,-5550049.82,38.94,,2026-08-13
430616,鸿盛数码,6495931.61,52.55,,2026-08-13
430540,五龙制动,2280999.17,798.7,,2026-08-13
430453,恒锐科技,-5090388.1,24.76,,2026-08-13
430361,聚链集团,-829396.44,3.11,,2026-08-13
430337,犀牛股份,-1436588.03,-4887.13,,2026-08-13
430240,随视传媒,-6009881.2,-223.1513951251,,2026-08-13
430211,丰电科技,-585564.06,45.09,,2026-08-13
430041,中机非晶,2857065.51,545.02,,2026-08-13
400289,德邦5,-262421215.99,-603.23,,2026-08-13
400102,康得3,-41641227.76,-5187.72,,2026-08-13
300999,金龙鱼,2294374000.0,30.69,农产品加工,2026-08-13
300818,耐普矿机,-11760129.49,-169.24,通用设备,2026-08-13
300414,中光防雷,12047891.71,12.82,通信设备,2026-08-13
300139,晓程科技,55708323.87,31.24,贵金属,2026-08-13
300047,天源迪科,32900093.56,-5.68,软件开发,2026-08-13
200530,冰山B,47142616.07,-39.98,通用设备,2026-08-13
002556,辉隆股份,112586171.11,1.51,农业综合Ⅱ,2026-08-13
002322,理工能科,120454857.91,9.59,软件开发,2026-08-13
000990,诚志股份,289988021.14,1416.23,化学原料,2026-08-13
000530,冰山冷热,47142616.07,-39.98,通用设备,2026-08-13
000404,长虹华意,250573246.37,-2.6,家电零部件Ⅱ,2026-08-13
920663,明阳科技,42466108.21,33.2,汽车零部件,2026-08-12
920580,科创新材,15156610.23,115.71,装修建材,2026-08-12
920193,吉和昌,56977945.21,83.67,电池,2026-08-12
920096,嘉晨智能,34575149.19,12.16,自动化设备,2026-08-12
874686,华景能源,9877736.72,-29.98,,2026-08-12
874491,元亨科技,28326856.79,-16.32,,2026-08-12
874409,苏润种业,9677247.48,123.25,,2026-08-12
874299,卫禾传动,4178407.48,24.88,,2026-08-12
874270,明禾新能,28344025.42,-15.26,,2026-08-12
874231,皓志科技,14475834.03,10.41,,2026-08-12
874191,华益泰康,36718519.79,-18.8,,2026-08-12
874186,镁锦股份,27973071.27,7.41,,2026-08-12
873981,正导技术,23191648.4,1.32,,2026-08-12
873954,天人科技,5942213.15,-72.69,,2026-08-12
873942,华青环保,-2911169.73,-190.51,,2026-08-12
873890,靓时新材,2074232.02,-23.87,,2026-08-12
873865,新视野,7777586.6,-13.45,,2026-08-12
873790,万邦石油,1566692.48,286.55,,2026-08-12
873736,佳尔特,-1522354.13,60.95,,2026-08-12
873686,睿木科技,-978335.64,45.99,,2026-08-12
873608,源茂股份,-1525692.87,22.57,,2026-08-12
873601,瓯宝股份,10577553.03,45.47,,2026-08-12
873592,泰舆生物,2764793.05,1.5,,2026-08-12
873521,鼎尚电子,1047825.18,-46.73,,2026-08-12
873410,生态家园,-18297990.98,-708.5909119189,,2026-08-12
872865,源惠电气,6685690.55,51.41,,2026-08-12
872845,万淇股份,26193360.13,52.38,,2026-08-12
872819,非常时代,516947.52,1275.83,,2026-08-12
872545,华锐高新,-14866.58,-103.62,,2026-08-12
872299,亚捷科技,10677542.65,-17.62,,2026-08-12
872256,中健国康,1321907.78,-59.02,,2026-08-12
872235,瀚天智能,965544.02,49.49,,2026-08-12
871935,中食花泽,-61967.9,-168.63,,2026-08-12
871736,佳诚弘毅,3325456.64,647.11,,2026-08-12
871715,天籁之声,-471526.83,-467.16,,2026-08-12
871504,基胜能源,-428863.33,-104.86,,2026-08-12
871501,麦斯特,11274873.98,187.73,,2026-08-12
871403,太湖云,3921088.04,606.67,,2026-08-12
871310,汇湘轩,16517175.98,31.15,,2026-08-12
871281,正多科技,-2914229.11,-226.82,,2026-08-12
870774,华信科技,6238136.58,325.2,,2026-08-12
870749,建华中兴,710123.37,-79.5,,2026-08-12
870603,长福亚太,1222493.28,-25.86,,2026-08-12
870213,微网通联,-6102334.79,3.79,,2026-08-12
870119,泰茂科技,73975.05,-24.34,,2026-08-12
870111,昂捷信息,-1996500.92,-559.27,,2026-08-12
839629,华糖云商,5524296.51,-13.97,,2026-08-12
839589,百澳股份,-1057341.57,59.7340445474,,2026-08-12
839381,海鹰科技,449863.42,-69.46,,2026-08-12
839350,翔飞科技,5609661.48,-2.44,,2026-08-12
839302,红点智能,408523.01,-59.04,,2026-08-12
839190,连界创新,-68827.29,85.63,,2026-08-12
838752,云谷科技,-134255.98,-105.71,,2026-08-12
838629,梦赛力士,839340.56,556.79,,2026-08-12
838479,莱宝电力,2991027.28,8.86,,2026-08-12
837949,精华新材,2790362.32,117.51,,2026-08-12
