code,class,source,in_core48,rows,first_date,last_date,tail60_avg_amount,L1,L2,H1,F1,twin_overlap_rows,twin_close_mismatches,twin_pref_first_date
158000,其他,prefixed,False,20,2026-08-26,2026-09-22,18028888.0,False,False,False,True,,,
158001,其他,prefixed,False,19,2026-08-27,2026-09-22,10802915.842105264,False,False,False,True,,,
158003,其他,prefixed,False,25,2026-08-19,2026-09-22,25042225.68,True,False,False,True,,,
158005,其他,prefixed,False,22,2026-08-24,2026-09-22,8617977.727272727,False,False,False,True,,,
158006,其他,prefixed,False,33,2026-08-07,2026-09-22,6878927.181818182,False,False,False,True,,,
158008,其他,prefixed,False,18,2026-08-28,2026-09-22,8957948.5,False,False,False,True,,,
158009,其他,prefixed,False,34,2026-08-06,2026-09-22,12855734.05882353,False,False,False,True,,,
158010,其他,prefixed,False,19,2026-08-27,2026-09-22,13119218.52631579,False,False,False,True,,,
158011,其他,prefixed,False,13,2026-09-04,2026-09-22,15443989.461538462,False,False,False,True,,,
158012,其他,prefixed,False,24,2026-08-20,2026-09-22,9062061.083333334,False,False,False,True,,,
158013,其他,prefixed,False,12,2026-09-07,2026-09-22,17165411.333333332,False,False,False,True,,,
158017,其他,prefixed,False,19,2026-08-27,2026-09-22,22367490.0,True,False,False,True,,,
158019,其他,prefixed,False,19,2026-08-27,2026-09-22,9692269.421052631,False,False,False,True,,,
158022,其他,prefixed,False,3,2026-09-18,2026-09-22,51029874.0,True,True,False,True,,,
158023,其他,prefixed,False,12,2026-09-07,2026-09-22,22796947.833333332,True,False,False,True,,,
158027,其他,prefixed,False,15,2026-09-02,2026-09-22,9489961.4,False,False,False,True,,,
158028,其他,prefixed,False,8,2026-09-11,2026-09-22,7545405.25,False,False,False,True,,,
158031,其他,prefixed,False,1,2026-09-22,2026-09-22,133559385.0,True,True,False,True,,,
158032,其他,prefixed,False,7,2026-09-14,2026-09-22,9371000.42857143,False,False,False,True,,,
158038,其他,prefixed,False,5,2026-09-16,2026-09-22,29780679.2,True,False,False,True,,,
158041,其他,prefixed,False,4,2026-09-17,2026-09-22,254954779.5,True,True,False,True,,,
158049,其他,prefixed,False,1,2026-09-22,2026-09-22,810142117.0,True,True,False,True,,,
158050,其他,prefixed,False,3,2026-09-18,2026-09-22,513302351.6666667,True,True,False,True,,,
158061,其他,prefixed,False,5,2026-09-16,2026-09-22,206313476.0,True,True,False,True,,,
159001,深市ETF(码段),prefixed,False,2894,2014-10-30,2026-09-22,678549903.8,True,True,True,True,,,
159003,深市ETF(码段),prefixed,False,2894,2014-10-30,2026-09-22,34002634.166666664,True,False,True,True,,,
159005,深市ETF(码段),prefixed,False,2706,2015-08-04,2026-09-22,14198357.4,False,False,True,True,,,
159007,深市ETF(码段),prefixed,False,109,2026-04-17,2026-09-22,17007952.633333333,False,False,False,True,,,
159008,深市ETF(码段),prefixed,False,102,2026-04-28,2026-09-22,9092936.75,False,False,False,True,,,
159009,深市ETF(码段),prefixed,False,112,2026-04-14,2026-09-22,2699841.55,False,False,False,True,,,
159010,深市ETF(码段),prefixed,False,94,2026-05-13,2026-09-22,8373324.3,False,False,False,True,,,
159011,深市ETF(码段),prefixed,False,70,2026-06-16,2026-09-22,8202904.783333333,False,False,False,True,,,
159012,深市ETF(码段),prefixed,False,89,2026-05-20,2026-09-22,9827216.283333333,False,False,False,True,,,
159013,深市ETF(码段),prefixed,False,102,2026-04-28,2026-09-22,4120320.783333333,False,False,False,True,,,
159015,深市ETF(码段),prefixed,False,97,2026-05-08,2026-09-22,11735049.583333334,False,False,False,True,,,
159016,深市ETF(码段),prefixed,False,93,2026-05-14,2026-09-22,35360502.65,True,False,False,True,,,
159017,深市ETF(码段),prefixed,False,97,2026-05-08,2026-09-22,6201845.716666667,False,False,False,True,,,
159018,深市ETF(码段),prefixed,False,103,2026-04-27,2026-09-22,5676586.866666666,False,False,False,True,,,
159019,深市ETF(码段),prefixed,False,105,2026-04-23,2026-09-22,15073784.683333334,False,False,False,True,,,
159020,深市ETF(码段),prefixed,False,103,2026-04-27,2026-09-22,8968827.433333334,False,False,False,True,,,
159021,深市ETF(码段),prefixed,False,92,2026-05-15,2026-09-22,5263726.816666666,False,False,False,True,,,
159022,深市ETF(码段),prefixed,False,104,2026-04-24,2026-09-22,22138952.033333335,True,False,False,True,,,
159023,深市ETF(码段),prefixed,False,71,2026-06-15,2026-09-22,8909177.433333334,False,False,False,True,,,
159025,深市ETF(码段),prefixed,False,7,2026-09-14,2026-09-22,21883195.85714286,True,False,False,True,,,
159026,深市ETF(码段),prefixed,False,104,2026-04-24,2026-09-22,6733817.533333333,False,False,False,True,,,
159027,深市ETF(码段),prefixed,False,92,2026-05-15,2026-09-22,6770111.133333334,False,False,False,True,,,
159028,深市ETF(码段),prefixed,False,93,2026-05-14,2026-09-22,4673606.75,False,False,False,True,,,
159029,深市ETF(码段),prefixed,False,88,2026-05-21,2026-09-22,19792280.066666666,False,False,False,True,,,
159030,深市ETF(码段),prefixed,False,95,2026-05-12,2026-09-22,35725884.86666667,True,False,False,True,,,
159031,深市ETF(码段),prefixed,False,81,2026-06-01,2026-09-22,8244818.283333333,False,False,False,True,,,
159032,深市ETF(码段),prefixed,False,94,2026-05-13,2026-09-22,15190038.666666666,False,False,False,True,,,
159033,深市ETF(码段),prefixed,False,77,2026-06-05,2026-09-22,30778518.466666665,True,False,False,True,,,
159035,深市ETF(码段),prefixed,False,92,2026-05-15,2026-09-22,11046468.1,False,False,False,True,,,
159036,深市ETF(码段),prefixed,False,73,2026-06-11,2026-09-22,17518555.6,False,False,False,True,,,
159037,深市ETF(码段),prefixed,False,73,2026-06-11,2026-09-22,3404017.3666666667,False,False,False,True,,,
159038,深市ETF(码段),prefixed,False,88,2026-05-21,2026-09-22,21258576.45,True,False,False,True,,,
159039,深市ETF(码段),prefixed,False,68,2026-06-18,2026-09-22,56612038.8,True,True,False,True,,,
159040,深市ETF(码段),prefixed,False,63,2026-06-26,2026-09-22,15184522.433333334,False,False,False,True,,,
159041,深市ETF(码段),prefixed,False,74,2026-06-10,2026-09-22,5863662.583333333,False,False,False,True,,,
159042,深市ETF(码段),prefixed,False,75,2026-06-09,2026-09-22,4914571.4,False,False,False,True,,,
159043,深市ETF(码段),prefixed,False,22,2026-08-24,2026-09-22,8551281.681818182,False,False,False,True,,,
159045,深市ETF(码段),prefixed,False,65,2026-06-24,2026-09-22,7408189.9,False,False,False,True,,,
159046,深市ETF(码段),prefixed,False,73,2026-06-11,2026-09-22,12459308.033333333,False,False,False,True,,,
159048,深市ETF(码段),prefixed,False,74,2026-06-10,2026-09-22,19004846.866666667,False,False,False,True,,,
159049,深市ETF(码段),prefixed,False,55,2026-07-08,2026-09-22,11885658.018181818,False,False,False,True,,,
159050,深市ETF(码段),prefixed,False,75,2026-06-09,2026-09-22,48840913.11666667,True,False,False,True,,,
159051,深市ETF(码段),prefixed,False,75,2026-06-09,2026-09-22,4357088.033333333,False,False,False,True,,,
159052,深市ETF(码段),prefixed,False,73,2026-06-11,2026-09-22,5129146.6,False,False,False,True,,,
159053,深市ETF(码段),prefixed,False,75,2026-06-09,2026-09-22,17443415.45,False,False,False,True,,,
159055,深市ETF(码段),prefixed,False,75,2026-06-09,2026-09-22,9784469.4,False,False,False,True,,,
159056,深市ETF(码段),prefixed,False,75,2026-06-09,2026-09-22,9850111.15,False,False,False,True,,,
159057,深市ETF(码段),prefixed,False,71,2026-06-15,2026-09-22,3067936.533333333,False,False,False,True,,,
159058,深市ETF(码段),prefixed,False,29,2026-08-13,2026-09-22,11660408.75862069,False,False,False,True,,,
159059,深市ETF(码段),prefixed,False,47,2026-07-20,2026-09-22,12265551.638297873,False,False,False,True,,,
159060,深市ETF(码段),prefixed,False,74,2026-06-10,2026-09-22,4037021.283333333,False,False,False,True,,,
159061,深市ETF(码段),prefixed,False,65,2026-06-24,2026-09-22,7170232.7,False,False,False,True,,,
159062,深市ETF(码段),prefixed,False,68,2026-06-18,2026-09-22,11893387.716666667,False,False,False,True,,,
159063,深市ETF(码段),prefixed,False,71,2026-06-15,2026-09-22,13299324.783333333,False,False,False,True,,,
159065,深市ETF(码段),prefixed,False,63,2026-06-26,2026-09-22,3279158.0166666666,False,False,False,True,,,
159066,深市ETF(码段),prefixed,False,57,2026-07-06,2026-09-22,8719267.087719299,False,False,False,True,,,
159067,深市ETF(码段),prefixed,False,52,2026-07-13,2026-09-22,6552192.326923077,False,False,False,True,,,
159068,深市ETF(码段),prefixed,False,55,2026-07-08,2026-09-22,10159096.181818182,False,False,False,True,,,
159069,深市ETF(码段),prefixed,False,46,2026-07-21,2026-09-22,15387003.869565217,False,False,False,True,,,
159070,深市ETF(码段),prefixed,False,63,2026-06-26,2026-09-22,5783689.75,False,False,False,True,,,
159071,深市ETF(码段),prefixed,False,68,2026-06-18,2026-09-22,8831244.4,False,False,False,True,,,
159072,深市ETF(码段),prefixed,False,48,2026-07-17,2026-09-22,17051402.625,False,False,False,True,,,
159073,深市ETF(码段),prefixed,False,24,2026-08-20,2026-09-22,29549798.291666668,True,False,False,True,,,
159075,深市ETF(码段),prefixed,False,48,2026-07-17,2026-09-22,4878368.3125,False,False,False,True,,,
159076,深市ETF(码段),prefixed,False,55,2026-07-08,2026-09-22,15673414.254545454,False,False,False,True,,,
159077,深市ETF(码段),prefixed,False,30,2026-08-12,2026-09-22,8027974.133333334,False,False,False,True,,,
159078,深市ETF(码段),prefixed,False,55,2026-07-08,2026-09-22,9843750.763636364,False,False,False,True,,,
159079,深市ETF(码段),prefixed,False,37,2026-08-03,2026-09-22,9454457.945945946,False,False,False,True,,,
159082,深市ETF(码段),prefixed,False,23,2026-08-21,2026-09-22,9225015.391304348,False,False,False,True,,,
159083,深市ETF(码段),prefixed,False,29,2026-08-13,2026-09-22,10880445.24137931,False,False,False,True,,,
159085,深市ETF(码段),prefixed,False,47,2026-07-20,2026-09-22,7753393.042553191,False,False,False,True,,,
159086,深市ETF(码段),prefixed,False,39,2026-07-30,2026-09-22,11300742.102564102,False,False,False,True,,,
159087,深市ETF(码段),prefixed,False,37,2026-08-03,2026-09-22,8125789.486486486,False,False,False,True,,,
159091,深市ETF(码段),prefixed,False,49,2026-07-16,2026-09-22,11190556.897959184,False,False,False,True,,,
159093,深市ETF(码段),prefixed,False,39,2026-07-30,2026-09-22,11715169.564102564,False,False,False,True,,,
159095,深市ETF(码段),prefixed,False,26,2026-08-18,2026-09-22,10423277.846153846,False,False,False,True,,,
159096,深市ETF(码段),prefixed,False,18,2026-08-28,2026-09-22,14154379.277777778,False,False,False,True,,,
159098,深市ETF(码段),prefixed,False,28,2026-08-14,2026-09-22,10330052.607142856,False,False,False,True,,,
159099,深市ETF(码段),prefixed,False,39,2026-07-30,2026-09-22,16285585.564102564,False,False,False,True,,,
159100,深市ETF(码段),prefixed,False,211,2025-11-13,2026-09-22,39929587.166666664,True,False,False,True,,,
159101,深市ETF(码段),prefixed,False,256,2025-09-03,2026-09-22,192305741.25,True,True,False,True,,,
159102,深市ETF(码段),prefixed,False,247,2025-09-16,2026-09-22,65349492.61666667,True,True,False,True,,,
159103,深市ETF(码段),prefixed,False,251,2025-09-10,2026-09-22,7948523.433333334,False,False,False,True,,,
159105,深市ETF(码段),prefixed,False,219,2025-11-03,2026-09-22,145989045.46666667,True,True,False,True,,,
159106,深市ETF(码段),prefixed,False,227,2025-10-22,2026-09-22,1423049.6166666667,False,False,False,True,,,
159107,深市ETF(码段),prefixed,False,243,2025-09-22,2026-09-22,60487962.88333333,True,True,False,True,,,
159108,深市ETF(码段),prefixed,False,204,2025-11-24,2026-09-22,5082335.9,False,False,False,True,,,
159109,深市ETF(码段),prefixed,False,235,2025-10-10,2026-09-22,19414380.366666667,False,False,False,True,,,
159110,深市ETF(码段),prefixed,False,241,2025-09-24,2026-09-22,1104696432.0833333,True,True,False,True,,,
159111,深市ETF(码段),prefixed,False,241,2025-09-24,2026-09-22,3449651503.383333,True,True,False,True,,,
159112,深市ETF(码段),prefixed,False,241,2025-09-24,2026-09-22,4415142424.733334,True,True,False,True,,,
159113,深市ETF(码段),prefixed,False,241,2025-09-24,2026-09-22,2293375631.0,True,True,False,True,,,
159115,深市ETF(码段),prefixed,False,241,2025-09-24,2026-09-22,2582803803.2166667,True,True,False,True,,,
159116,深市ETF(码段),prefixed,False,241,2025-09-24,2026-09-22,4702699024.483334,True,True,False,True,,,
159117,深市ETF(码段),prefixed,False,230,2025-10-17,2026-09-22,4100687.933333333,False,False,False,True,,,
159118,深市ETF(码段),prefixed,False,201,2025-11-27,2026-09-22,3253846.95,False,False,False,True,,,
159119,深市ETF(码段),prefixed,False,211,2025-11-13,2026-09-22,8709017.133333333,False,False,False,True,,,
159120,深市ETF(码段),prefixed,False,211,2025-11-13,2026-09-22,20501668.033333335,True,False,False,True,,,
159121,深市ETF(码段),prefixed,False,204,2025-11-24,2026-09-22,34301523.666666664,True,False,False,True,,,
159122,深市ETF(码段),prefixed,False,219,2025-11-03,2026-09-22,2834722.6166666667,False,False,False,True,,,
159123,深市ETF(码段),prefixed,False,201,2025-11-27,2026-09-22,7307907.066666666,False,False,False,True,,,
159125,深市ETF(码段),prefixed,False,216,2025-11-06,2026-09-22,32486506.333333332,True,False,False,True,,,
159126,深市ETF(码段),prefixed,False,219,2025-11-03,2026-09-22,7806961.316666666,False,False,False,True,,,
159127,深市ETF(码段),prefixed,False,206,2025-11-20,2026-09-22,12076263.783333333,False,False,False,True,,,
159128,深市ETF(码段),prefixed,False,211,2025-11-13,2026-09-22,62262652.016666666,True,True,False,True,,,
159129,深市ETF(码段),prefixed,False,210,2025-11-14,2026-09-22,23090967.9,True,False,False,True,,,
159130,深市ETF(码段),prefixed,False,201,2025-11-27,2026-09-22,13892438.55,False,False,False,True,,,
159131,深市ETF(码段),prefixed,False,211,2025-11-13,2026-09-22,1951488566.8833334,True,True,False,True,,,
159132,深市ETF(码段),prefixed,False,173,2026-01-08,2026-09-22,48178619.4,True,False,False,True,,,
159133,深市ETF(码段),prefixed,False,203,2025-11-25,2026-09-22,37402472.983333334,True,False,False,True,,,
159135,深市ETF(码段),prefixed,False,149,2026-02-11,2026-09-22,12042378.066666666,False,False,False,True,,,
159136,深市ETF(码段),prefixed,False,181,2025-12-25,2026-09-22,1369209.6666666667,False,False,False,True,,,
159137,深市ETF(码段),prefixed,False,171,2026-01-12,2026-09-22,73301233.48333333,True,True,False,True,,,
159138,深市ETF(码段),prefixed,False,170,2026-01-13,2026-09-22,11640585.65,False,False,False,True,,,
159139,深市ETF(码段),prefixed,False,185,2025-12-19,2026-09-22,41129195.7,True,False,False,True,,,
159140,深市ETF(码段),prefixed,False,186,2025-12-18,2026-09-22,81266774.51666667,True,True,False,True,,,
159141,深市ETF(码段),prefixed,False,191,2025-12-11,2026-09-22,118846809.06666666,True,True,False,True,,,
159142,深市ETF(码段),prefixed,False,190,2025-12-12,2026-09-22,119338807.05,True,True,False,True,,,
159143,深市ETF(码段),prefixed,False,171,2026-01-12,2026-09-22,2114662.716666667,False,False,False,True,,,
159145,深市ETF(码段),prefixed,False,166,2026-01-19,2026-09-22,4582486.116666666,False,False,False,True,,,
159146,深市ETF(码段),prefixed,False,165,2026-01-20,2026-09-22,29898965.166666668,True,False,False,True,,,
159147,深市ETF(码段),prefixed,False,162,2026-01-23,2026-09-22,35648661.733333334,True,False,False,True,,,
159148,深市ETF(码段),prefixed,False,149,2026-02-11,2026-09-22,16228095.933333334,False,False,False,True,,,
159149,深市ETF(码段),prefixed,False,165,2026-01-20,2026-09-22,7420159.533333333,False,False,False,True,,,
159150,深市ETF(码段),prefixed,False,676,2023-12-11,2026-09-22,11791659.616666667,False,False,True,True,,,
159151,深市ETF(码段),prefixed,False,169,2026-01-14,2026-09-22,13229164.316666666,False,False,False,True,,,
159152,深市ETF(码段),prefixed,False,155,2026-02-03,2026-09-22,35532625.31666667,True,False,False,True,,,
159153,深市ETF(码段),prefixed,False,151,2026-02-09,2026-09-22,16977825.85,False,False,False,True,,,
159155,深市ETF(码段),prefixed,False,164,2026-01-21,2026-09-22,24386175.133333333,True,False,False,True,,,
159156,深市ETF(码段),prefixed,False,148,2026-02-12,2026-09-22,4677640.833333333,False,False,False,True,,,
159157,深市ETF(码段),prefixed,False,152,2026-02-06,2026-09-22,108108980.11666666,True,True,False,True,,,
159158,深市ETF(码段),prefixed,False,160,2026-01-27,2026-09-22,35458079.68333333,True,False,False,True,,,
159159,深市ETF(码段),prefixed,False,148,2026-02-12,2026-09-22,4205797.366666666,False,False,False,True,,,
159160,深市ETF(码段),prefixed,False,123,2026-03-27,2026-09-22,18920436.366666667,False,False,False,True,,,
159161,深市ETF(码段),prefixed,False,56,2026-07-07,2026-09-22,3930405.625,False,False,False,True,,,
159162,深市ETF(码段),prefixed,False,158,2026-01-29,2026-09-22,10170351.516666668,False,False,False,True,,,
159163,深市ETF(码段),prefixed,False,151,2026-02-09,2026-09-22,6217135.916666667,False,False,False,True,,,
159165,深市ETF(码段),prefixed,False,148,2026-02-12,2026-09-22,8343308.383333334,False,False,False,True,,,
159166,深市ETF(码段),prefixed,False,130,2026-03-18,2026-09-22,1585234.3,False,False,False,True,,,
159167,深市ETF(码段),prefixed,False,148,2026-02-12,2026-09-22,50870161.15,True,True,False,True,,,
159168,深市ETF(码段),prefixed,False,148,2026-02-12,2026-09-22,32718472.65,True,False,False,True,,,
159169,深市ETF(码段),prefixed,False,140,2026-03-04,2026-09-22,28530969.483333334,True,False,False,True,,,
159170,深市ETF(码段),prefixed,False,129,2026-03-19,2026-09-22,42963460.53333333,True,False,False,True,,,
159171,深市ETF(码段),prefixed,False,139,2026-03-05,2026-09-22,4184180.3666666667,False,False,False,True,,,
159172,深市ETF(码段),prefixed,False,128,2026-03-20,2026-09-22,13495972.3,False,False,False,True,,,
159173,深市ETF(码段),prefixed,False,119,2026-04-02,2026-09-22,7069133.583333333,False,False,False,True,,,
159175,深市ETF(码段),prefixed,False,139,2026-03-05,2026-09-22,23914080.2,True,False,False,True,,,
159176,深市ETF(码段),prefixed,False,118,2026-04-03,2026-09-22,8709083.6,False,False,False,True,,,
159177,深市ETF(码段),prefixed,False,119,2026-04-02,2026-09-22,8892052.75,False,False,False,True,,,
159178,深市ETF(码段),prefixed,False,102,2026-04-28,2026-09-22,18632019.55,False,False,False,True,,,
159179,深市ETF(码段),prefixed,False,118,2026-04-03,2026-09-22,27294159.25,True,False,False,True,,,
159180,深市ETF(码段),prefixed,False,118,2026-04-03,2026-09-22,4514096.333333333,False,False,False,True,,,
159181,深市ETF(码段),prefixed,False,129,2026-03-19,2026-09-22,9297459.666666666,False,False,False,True,,,
159182,深市ETF(码段),prefixed,False,97,2026-05-08,2026-09-22,290524.31666666665,False,False,False,True,,,
159183,深市ETF(码段),prefixed,False,126,2026-03-24,2026-09-22,5263828.866666666,False,False,False,True,,,
159185,深市ETF(码段),prefixed,False,104,2026-04-24,2026-09-22,249098312.53333333,True,True,False,True,,,
159186,深市ETF(码段),prefixed,False,108,2026-04-20,2026-09-22,2604087.2666666666,False,False,False,True,,,
159187,深市ETF(码段),prefixed,False,120,2026-04-01,2026-09-22,3850919.3833333333,False,False,False,True,,,
159188,深市ETF(码段),prefixed,False,114,2026-04-10,2026-09-22,1017946.4,False,False,False,True,,,
159189,深市ETF(码段),prefixed,False,129,2026-03-19,2026-09-22,13415155.15,False,False,False,True,,,
159190,深市ETF(码段),prefixed,False,122,2026-03-30,2026-09-22,12568474.416666666,False,False,False,True,,,
159191,深市ETF(码段),prefixed,False,124,2026-03-26,2026-09-22,5105845.9,False,False,False,True,,,
159192,深市ETF(码段),prefixed,False,99,2026-04-30,2026-09-22,1178523.4166666667,False,False,False,True,,,
159193,深市ETF(码段),prefixed,False,99,2026-05-06,2026-09-22,10120549.966666667,False,False,False,True,,,
159195,深市ETF(码段),prefixed,False,119,2026-04-02,2026-09-22,12679009.683333334,False,False,False,True,,,
159196,深市ETF(码段),prefixed,False,119,2026-04-02,2026-09-22,372338562.4166667,True,True,False,True,,,
159197,深市ETF(码段),prefixed,False,119,2026-04-02,2026-09-22,9843280.366666667,False,False,False,True,,,
159198,深市ETF(码段),prefixed,False,118,2026-04-03,2026-09-22,183862515.35,True,True,False,True,,,
159199,深市ETF(码段),prefixed,False,115,2026-04-09,2026-09-22,1037694.15,False,False,False,True,,,
159200,深市ETF(码段),prefixed,False,290,2025-07-17,2026-09-22,4692949722.833333,True,True,False,True,,,
159201,深市ETF(码段),prefixed,False,385,2025-02-27,2026-09-22,376544301.1333333,True,True,False,True,,,
159202,深市ETF(码段),prefixed,False,352,2025-04-16,2026-09-22,147930914.63333333,True,True,False,True,,,
159203,深市ETF(码段),prefixed,False,302,2025-06-30,2026-09-22,526875.8833333333,False,False,False,True,,,
159205,深市ETF(码段),prefixed,False,315,2025-06-12,2026-09-22,160518968.83333334,True,True,False,True,,,
159206,深市ETF(码段),prefixed,False,374,2025-03-14,2026-09-22,911738149.75,True,True,False,True,,,
159207,深市ETF(码段),prefixed,False,357,2025-04-09,2026-09-22,118221950.2,True,True,False,True,,,
159208,深市ETF(码段),prefixed,False,337,2025-05-12,2026-09-22,18502288.2,False,False,False,True,,,
159209,深市ETF(码段),prefixed,False,367,2025-03-25,2026-09-22,104553192.08333333,True,True,False,True,,,
159210,深市ETF(码段),prefixed,False,321,2025-06-04,2026-09-22,25525352.233333334,True,False,False,True,,,
159211,深市ETF(码段),prefixed,False,353,2025-04-14,2026-09-22,3310823.3833333333,False,False,False,True,,,
159212,深市ETF(码段),prefixed,False,357,2025-04-09,2026-09-22,16370567.65,False,False,False,True,,,
159213,深市ETF(码段),prefixed,False,342,2025-04-30,2026-09-22,38938913.93333333,True,False,False,True,,,
159215,深市ETF(码段),prefixed,False,359,2025-04-07,2026-09-22,20153238.166666668,True,False,False,True,,,
159216,深市ETF(码段),prefixed,False,354,2025-04-11,2026-09-22,4255683.783333333,False,False,False,True,,,
159217,深市ETF(码段),prefixed,False,360,2025-04-03,2026-09-22,778617159.3833333,True,True,False,True,,,
159218,深市ETF(码段),prefixed,False,329,2025-05-22,2026-09-22,169944572.38333333,True,True,False,True,,,
159219,深市ETF(码段),prefixed,False,336,2025-05-13,2026-09-22,2373867.5,False,False,False,True,,,
159220,深市ETF(码段),prefixed,False,337,2025-05-12,2026-09-22,19894825.3,False,False,False,True,,,
159221,深市ETF(码段),prefixed,False,336,2025-05-13,2026-09-22,33409158.55,True,False,False,True,,,
159222,深市ETF(码段),prefixed,False,351,2025-04-17,2026-09-22,103297782.33333333,True,True,False,True,,,
159223,深市ETF(码段),prefixed,False,300,2025-07-03,2026-09-22,7391894.516666667,False,False,False,True,,,
159225,深市ETF(码段),prefixed,False,351,2025-04-17,2026-09-22,3983087.216666667,False,False,False,True,,,
159226,深市ETF(码段),prefixed,False,324,2025-05-29,2026-09-22,17797685.4,False,False,False,True,,,
159227,深市ETF(码段),prefixed,False,333,2025-05-16,2026-09-22,248211068.06666666,True,True,False,True,,,
159228,深市ETF(码段),prefixed,False,311,2025-06-18,2026-09-22,728847.8333333334,False,False,False,True,,,
159229,深市ETF(码段),prefixed,False,333,2025-05-15,2026-09-22,10030399.15,False,False,False,True,,,
159230,深市ETF(码段),prefixed,False,323,2025-05-30,2026-09-22,16276627.216666667,False,False,False,True,,,
159231,深市ETF(码段),prefixed,False,343,2025-04-29,2026-09-22,8076754.95,False,False,False,True,,,
159232,深市ETF(码段),prefixed,False,342,2025-04-30,2026-09-22,190511041.58333334,True,True,False,True,,,
159233,深市ETF(码段),prefixed,False,321,2025-06-04,2026-09-22,38468737.833333336,True,False,False,True,,,
159235,深市ETF(码段),prefixed,False,342,2025-04-30,2026-09-22,72921515.06666666,True,True,False,True,,,
159236,深市ETF(码段),prefixed,False,333,2025-05-16,2026-09-22,4305349.35,False,False,False,True,,,
159237,深市ETF(码段),prefixed,False,298,2025-07-07,2026-09-22,17089557.5,False,False,False,True,,,
159238,深市ETF(码段),prefixed,False,318,2025-06-09,2026-09-22,8267117.633333334,False,False,False,True,,,
159239,深市ETF(码段),prefixed,False,325,2025-05-28,2026-09-22,9511769.55,False,False,False,True,,,
159240,深市ETF(码段),prefixed,False,311,2025-06-17,2026-09-22,2212277.4166666665,False,False,False,True,,,
159241,深市ETF(码段),prefixed,False,324,2025-05-29,2026-09-22,107544695.98333333,True,True,False,True,,,
159242,深市ETF(码段),prefixed,False,285,2025-07-24,2026-09-22,132780307.31666666,True,True,False,True,,,
159243,深市ETF(码段),prefixed,False,176,2026-01-05,2026-09-22,49527445.75,True,False,False,True,,,
159245,深市ETF(码段),prefixed,False,310,2025-06-19,2026-09-22,2949784.566666667,False,False,False,True,,,
159246,深市ETF(码段),prefixed,False,295,2025-07-10,2026-09-22,173552568.3,True,True,False,True,,,
159247,深市ETF(码段),prefixed,False,156,2026-02-02,2026-09-22,78888314.13333334,True,True,False,True,,,
159248,深市ETF(码段),prefixed,False,285,2025-07-24,2026-09-22,21382948.733333334,True,False,False,True,,,
159249,深市ETF(码段),prefixed,False,301,2025-07-02,2026-09-22,14530642.066666666,False,False,False,True,,,
159251,深市ETF(码段),prefixed,False,285,2025-07-24,2026-09-22,20692428.05,True,False,False,True,,,
159253,深市ETF(码段),prefixed,False,194,2025-12-08,2026-09-22,7884983.3,False,False,False,True,,,
159255,深市ETF(码段),prefixed,False,278,2025-08-04,2026-09-22,3944293.066666667,False,False,False,True,,,
159256,深市ETF(码段),prefixed,False,278,2025-08-04,2026-09-22,83974543.65,True,True,False,True,,,
159257,深市ETF(码段),prefixed,False,283,2025-07-28,2026-09-22,7661982.216666667,False,False,False,True,,,
159258,深市ETF(码段),prefixed,False,279,2025-08-01,2026-09-22,35520627.666666664,True,False,False,True,,,
159259,深市ETF(码段),prefixed,False,260,2025-08-28,2026-09-22,581664038.1333333,True,True,False,True,,,
159260,深市ETF(码段),prefixed,False,218,2025-11-04,2026-09-22,13343427.766666668,False,False,False,True,,,
159261,深市ETF(码段),prefixed,False,298,2025-07-07,2026-09-22,5197566.866666666,False,False,False,True,,,
159262,深市ETF(码段),prefixed,False,298,2025-07-07,2026-09-22,434792893.8333333,True,True,False,True,,,
159263,深市ETF(码段),prefixed,False,297,2025-07-08,2026-09-22,299732181.31666666,True,True,False,True,,,
159265,深市ETF(码段),prefixed,False,301,2025-07-02,2026-09-22,11156311.266666668,False,False,False,True,,,
159266,深市ETF(码段),prefixed,False,279,2025-08-01,2026-09-22,10251612.35,False,False,False,True,,,
159267,深市ETF(码段),prefixed,False,279,2025-08-01,2026-09-22,120620991.41666667,True,True,False,True,,,
159268,深市ETF(码段),prefixed,False,288,2025-07-21,2026-09-22,21009380.45,True,False,False,True,,,
159269,深市ETF(码段),prefixed,False,295,2025-07-10,2026-09-22,112435191.73333333,True,True,False,True,,,
159270,深市ETF(码段),prefixed,False,285,2025-07-24,2026-09-22,11965686.4,False,False,False,True,,,
159271,深市ETF(码段),prefixed,False,273,2025-08-11,2026-09-22,8379206.866666666,False,False,False,True,,,
159272,深市ETF(码段),prefixed,False,244,2025-09-19,2026-09-22,194889110.58333334,True,True,False,True,,,
159273,深市ETF(码段),prefixed,False,276,2025-08-06,2026-09-22,31747471.233333334,True,False,False,True,,,
159275,深市ETF(码段),prefixed,False,238,2025-09-29,2026-09-22,12310613.233333332,False,False,False,True,,,
159276,深市ETF(码段),prefixed,False,283,2025-07-28,2026-09-22,7428246.433333334,False,False,False,True,,,
159277,深市ETF(码段),prefixed,False,270,2025-08-14,2026-09-22,5235895.566666666,False,False,False,True,,,
159278,深市ETF(码段),prefixed,False,272,2025-08-12,2026-09-22,189036793.58333334,True,True,False,True,,,
159279,深市ETF(码段),prefixed,False,238,2025-09-29,2026-09-22,77327952.61666666,True,True,False,True,,,
