name,family,exit_regime,status,n_trades,oos_trades,annual_return,sharpe,max_drawdown,win_rate,oos_sharpe,oos_annual_return,oos_max_drawdown,i_bar,vi_bar,g1_pass,sleeve_tag,x2_full_sharpe,x2_oos_sharpe,max_corr,note
rand_ce_p0.02_s17,random_baseline,ce,ok,523,173,-0.0075,-0.0556,-0.2595,0.566,0.5539,0.0476,-0.0603,,,False,,,,,p=0.02 seed=40067
rand_ce_p0.02_s18,random_baseline,ce,ok,586,180,0.0369,0.4128,-0.1619,0.616,0.5705,0.0386,-0.0596,,,False,,,,,p=0.02 seed=40068
rand_ce_p0.02_s19,random_baseline,ce,ok,544,180,-0.0053,-0.0372,-0.2377,0.5882,0.9527,0.079,-0.0799,,,False,,,,,p=0.02 seed=40069
rand_ce_p0.02_s20,random_baseline,ce,ok,529,175,0.0348,0.4195,-0.105,0.5992,0.8306,0.0554,-0.0488,,,False,,,,,p=0.02 seed=40070
rand_ce_p0.02_s21,random_baseline,ce,ok,540,165,-0.0174,-0.2073,-0.2629,0.5796,0.4156,0.0312,-0.0821,,,False,,,,,p=0.02 seed=40071
rand_ce_p0.02_s22,random_baseline,ce,ok,538,166,0.0043,0.097,-0.2741,0.5967,0.8986,0.0654,-0.0735,,,False,,,,,p=0.02 seed=40072
rand_ce_p0.02_s23,random_baseline,ce,ok,509,168,0.0059,0.1197,-0.1615,0.6051,0.6606,0.0464,-0.0643,,,False,,,,,p=0.02 seed=40073
rand_ce_p0.02_s24,random_baseline,ce,ok,540,161,-0.045,-0.5194,-0.3464,0.5463,-0.1552,-0.0182,-0.1478,,,False,,,,,p=0.02 seed=40074
rand_ce_p0.05_s25,random_baseline,ce,ok,593,176,-0.002,0.0197,-0.1833,0.5953,-0.298,-0.0293,-0.1249,,,False,,,,,p=0.05 seed=40075
rand_ce_p0.05_s26,random_baseline,ce,ok,562,173,0.007,0.136,-0.1373,0.6068,0.5213,0.0385,-0.0761,,,False,,,,,p=0.05 seed=40076
rand_ce_p0.05_s27,random_baseline,ce,ok,563,167,0.0023,0.0682,-0.1376,0.5933,0.3875,0.0267,-0.0937,,,False,,,,,p=0.05 seed=40077
rand_ce_p0.05_s28,random_baseline,ce,ok,597,185,0.0263,0.4257,-0.1446,0.6281,1.1864,0.0762,-0.0686,,,False,,,,,p=0.05 seed=40078
rand_ce_p0.05_s29,random_baseline,ce,ok,591,165,-0.0031,-0.0001,-0.2815,0.6041,0.4982,0.0367,-0.0821,,,False,,,,,p=0.05 seed=40079
rand_ce_p0.05_s30,random_baseline,ce,ok,606,165,-0.0314,-0.2761,-0.4072,0.5809,1.1269,0.1139,-0.0664,,,False,,,,,p=0.05 seed=40080
