code,board,first,last,ok_static,exclude_reason
601678,main,2010-02-23,2026-09-22,True,
601686,main,2020-12-04,2026-09-22,True,
601688,main,2010-02-26,2026-09-22,True,
601689,main,2015-03-19,2026-09-22,True,
601696,main,2020-02-26,2026-09-22,True,
601698,main,2019-06-28,2026-09-22,True,
601699,main,2006-09-22,2026-09-22,True,
601700,main,2011-01-18,2026-09-22,False,r1_loss
601702,main,2020-09-07,2026-09-22,True,
601717,main,2010-08-03,2026-09-22,True,
601718,main,2010-08-16,2026-09-22,False,r1_loss+r2_st
601727,main,2008-12-05,2026-09-22,True,
601728,main,2021-08-20,2026-09-22,True,
601766,main,2008-08-18,2026-09-22,True,
601777,main,2010-11-25,2026-09-22,True,
601778,main,2020-05-19,2026-09-22,True,
601788,main,2009-08-18,2026-09-22,True,
601789,main,2011-08-16,2026-09-22,True,
601798,main,2011-06-22,2026-09-22,True,
601799,main,2011-02-09,2026-09-22,True,
601800,main,2012-03-09,2026-09-22,True,
601801,main,2010-01-18,2026-09-22,True,
601808,main,2007-09-28,2026-09-22,True,
601811,main,2016-08-08,2026-09-22,True,
601816,main,2020-01-16,2026-09-22,True,
601818,main,2010-08-18,2026-09-22,True,
601825,main,2021-08-19,2026-09-22,True,
601827,main,2020-06-05,2026-09-22,True,
601828,main,2018-01-17,2026-09-22,False,r1_loss
601838,main,2018-01-31,2026-09-22,True,
601857,main,2007-11-05,2026-09-22,True,
601858,main,2017-01-18,2026-09-22,True,
601860,main,2019-01-03,2026-09-22,True,
601865,main,2019-02-15,2026-09-22,True,
601866,main,2007-12-12,2026-09-22,True,
601868,main,2021-09-28,2026-09-22,True,
601869,main,2018-07-20,2026-09-22,True,
601872,main,2006-12-01,2026-09-22,True,
601877,main,2010-01-21,2026-09-22,True,
601878,main,2017-06-26,2026-09-22,True,
601880,main,2010-12-06,2026-09-22,True,
601881,main,2017-01-23,2026-09-22,True,
601882,main,2016-11-07,2026-09-22,True,
601886,main,2011-08-18,2026-09-22,True,
601888,main,2009-10-15,2026-09-22,True,
601890,main,2010-12-28,2026-09-22,True,
601898,main,2008-02-01,2026-09-22,True,
601899,main,2008-04-25,2026-09-22,True,
601900,main,2016-02-15,2026-09-22,True,
601901,main,2011-08-10,2026-09-22,True,
601908,main,2011-09-08,2026-09-22,False,r1_loss
601916,main,2019-11-26,2026-09-22,True,
601918,main,2007-12-19,2026-09-22,True,
601919,main,2007-06-26,2026-09-22,True,
601921,main,2021-07-23,2026-09-22,True,
601928,main,2011-11-30,2026-09-22,True,
601929,main,2012-02-23,2026-09-22,False,r1_loss
601933,main,2010-12-15,2026-09-22,False,r1_loss
601939,main,2007-09-25,2026-09-22,True,
601949,main,2017-08-21,2026-09-22,True,
601952,main,2017-05-15,2026-09-22,True,
601956,main,2020-12-25,2026-09-22,False,r1_loss
601958,main,2008-04-17,2026-09-22,True,
601963,main,2021-02-05,2026-09-22,True,
601965,main,2012-06-11,2026-09-22,True,
601966,main,2016-07-06,2026-09-22,True,
601968,main,2015-06-11,2026-09-22,True,
601969,main,2014-12-09,2026-09-22,True,
601975,main,2019-01-08,2026-09-22,True,
601985,main,2015-06-10,2026-09-22,True,
601988,main,2006-07-05,2026-09-22,True,
601990,main,2018-06-13,2026-09-22,True,
601991,main,2006-12-20,2026-09-22,True,
601992,main,2011-03-01,2026-09-22,False,r1_loss
601995,main,2020-11-02,2026-09-14,True,
601996,main,2011-09-29,2026-09-22,False,r1_loss
601997,main,2016-08-16,2026-09-22,True,
601998,main,2007-04-27,2026-09-22,True,
601999,main,2007-12-21,2026-09-22,True,
603000,main,2012-04-27,2026-09-22,True,
603001,main,2012-04-26,2026-09-22,False,r1_loss
603002,main,2012-05-18,2026-09-22,True,
603004,main,2023-12-27,2026-09-22,True,
603005,main,2014-02-10,2026-09-22,True,
603006,main,2014-06-30,2026-09-22,True,
603007,main,2016-08-26,2026-09-22,False,r1_loss
603008,main,2012-07-18,2026-09-22,False,r1_loss+r2_st
603009,main,2014-07-18,2026-09-22,True,
603010,main,2014-10-10,2026-09-22,False,r1_loss
603011,main,2014-11-07,2026-09-22,False,r1_loss
603012,main,2015-03-20,2026-09-22,True,
603013,main,2018-05-09,2026-09-22,True,
603014,main,2025-05-19,2026-09-22,True,
603015,main,2015-03-03,2026-09-22,True,
603016,main,2016-07-01,2026-09-22,True,
603017,main,2014-12-31,2026-09-22,True,
603018,main,2014-10-13,2026-09-22,True,
603019,main,2014-11-06,2026-09-22,True,
603020,main,2015-03-25,2026-09-22,True,
603021,main,2015-04-23,2026-09-22,False,r1_loss+r2_st
603022,main,2015-05-18,2026-09-22,True,
603023,main,2015-05-27,2026-09-22,False,r1_loss
603025,main,2015-04-22,2026-09-22,True,
603026,main,2015-05-29,2026-09-22,True,
603027,main,2016-03-07,2026-09-22,True,
603028,main,2016-03-31,2026-09-22,False,r1_loss
603029,main,2016-04-27,2026-09-22,True,
603030,main,2015-03-20,2026-09-22,False,r1_loss
603031,main,2016-08-22,2026-09-22,True,
603032,main,2017-01-05,2026-09-22,True,
603033,main,2016-12-07,2026-09-22,False,r1_loss
603035,main,2017-01-05,2026-09-22,True,
603036,main,2016-12-09,2026-09-22,True,
603037,main,2017-01-20,2026-09-22,True,
603038,main,2017-01-16,2026-09-22,True,
603039,main,2017-01-13,2026-09-22,True,
603040,main,2017-02-09,2026-09-22,True,
603041,main,2017-03-30,2026-09-22,True,
603042,main,2017-06-02,2026-09-22,False,r1_loss
603043,main,2017-06-27,2026-09-22,True,
603045,main,2018-05-17,2026-09-22,True,
603048,main,2021-11-16,2026-09-22,True,
603049,main,2025-06-05,2026-09-22,True,
603050,main,2017-04-14,2026-09-22,True,
603051,main,2022-03-25,2026-09-22,False,r1_loss
603052,main,2022-10-11,2026-09-22,False,r1_loss
603053,main,2019-12-17,2026-09-22,True,
603055,main,2017-09-21,2026-09-22,True,
603057,main,2022-09-26,2026-09-22,True,
603058,main,2016-12-23,2026-09-22,True,
603059,main,2018-03-02,2026-09-22,True,
603060,main,2016-11-09,2026-09-22,True,
603061,main,2023-03-03,2026-09-22,True,
603062,main,2023-11-07,2026-09-22,True,
603063,main,2017-07-28,2026-09-22,True,
603065,main,2023-03-21,2026-09-22,False,r1_loss
603066,main,2015-06-11,2026-09-22,True,
603067,main,2016-09-13,2026-09-22,True,
603068,main,2019-04-15,2026-09-22,True,
603069,main,2016-07-12,2026-09-22,False,r1_loss
603070,main,2022-03-10,2026-09-22,True,
603071,main,2021-12-16,2026-09-22,True,
603072,main,2025-01-03,2026-09-22,True,
603073,main,2023-03-16,2026-09-22,True,
603075,main,2023-09-11,2026-09-22,True,
603076,main,2017-11-13,2026-09-22,True,
603077,main,2012-07-31,2026-09-22,False,r1_loss
603078,main,2017-04-10,2026-09-22,True,
603079,main,2017-08-23,2026-09-22,True,
603080,main,2018-01-03,2026-09-22,True,
603081,main,2017-04-20,2026-09-22,True,
603082,main,2024-01-30,2026-09-22,True,
603083,main,2017-11-10,2026-09-22,True,
603085,main,2015-06-30,2026-09-22,True,
603086,main,2017-05-11,2026-09-22,True,
603087,main,2020-06-29,2026-09-22,True,
603088,main,2014-11-11,2026-09-22,True,
603089,main,2017-01-26,2026-09-22,False,r1_loss
603090,main,2016-08-31,2026-09-22,True,
603091,main,2024-09-20,2026-09-22,True,
603092,main,2025-11-07,2026-09-22,True,
603093,main,2019-08-30,2026-09-22,True,
603095,main,2020-04-15,2026-09-22,True,
603096,main,2017-04-25,2026-09-22,True,
603097,main,2022-05-12,2026-09-22,True,
603098,main,2016-12-16,2026-09-22,True,
603099,main,2014-08-22,2026-09-22,True,
603100,main,2014-08-05,2026-09-22,True,
603101,main,2016-05-06,2026-09-22,True,
603102,main,2022-01-25,2026-09-22,True,
603103,main,2017-10-12,2026-09-22,False,r1_loss
603105,main,2018-07-09,2026-09-22,True,
603106,main,2017-09-20,2026-09-22,True,
603107,main,2023-11-01,2026-09-22,True,
603108,main,2015-05-27,2026-09-22,False,r1_loss
603109,main,2019-12-31,2026-09-22,True,
603110,main,2017-10-13,2026-09-22,False,r1_loss
603111,main,2014-08-01,2026-09-22,True,
603112,main,2020-09-17,2026-09-22,True,
603113,main,2017-05-11,2026-09-22,False,r1_loss
603115,main,2019-08-09,2026-09-22,True,
603116,main,2015-06-29,2026-09-22,False,r1_loss
603117,main,2015-06-29,2026-09-22,True,
603118,main,2015-02-25,2026-09-22,True,
603119,main,2023-08-01,2026-09-22,True,
603120,main,2025-04-16,2026-09-22,True,
603121,main,2019-01-11,2026-09-22,False,r1_loss
603122,main,2022-02-16,2026-09-22,False,r1_loss
603123,main,2012-05-03,2026-09-22,False,r1_loss
603124,main,2025-03-20,2026-09-22,True,
603125,main,2023-04-10,2026-09-22,True,
603126,main,2014-07-31,2026-09-22,True,
603127,main,2017-08-25,2026-09-22,True,
603128,main,2012-05-29,2026-09-22,True,
603129,main,2017-08-18,2026-09-22,True,
603130,main,2022-11-18,2026-09-22,True,
603131,main,2016-06-07,2026-09-22,False,r1_loss
603132,main,2022-02-22,2026-09-22,True,
603135,main,2023-04-10,2026-09-22,False,r1_loss
603136,main,2017-09-27,2026-09-22,True,
603137,main,2023-04-19,2026-09-22,False,r1_loss
603138,main,2017-03-06,2026-09-22,False,r1_loss
603139,main,2017-04-21,2026-09-22,False,r1_loss
603150,main,2022-01-24,2026-09-22,True,
603151,main,2022-10-19,2026-09-22,True,
603153,main,2023-03-13,2026-09-22,True,
603155,main,2020-09-01,2026-09-22,True,
603156,main,2018-02-12,2026-09-22,True,
603158,main,2015-03-20,2026-09-22,True,
603159,main,2016-08-12,2026-09-22,False,r1_loss
603160,main,2016-10-17,2026-09-22,True,
603161,main,2018-01-05,2026-09-22,True,
603162,main,2023-03-29,2026-09-22,True,
603163,main,2022-10-13,2026-09-22,True,
603165,main,2017-01-17,2026-09-22,True,
603166,main,2014-11-27,2026-09-22,True,
603167,main,2012-09-06,2026-09-22,True,
603168,main,2014-07-02,2026-09-22,False,r1_loss
603169,main,2014-10-09,2026-09-22,False,r1_loss
603170,main,2022-07-15,2026-09-22,True,
603171,main,2021-06-30,2026-09-22,True,
603172,main,2023-05-10,2026-09-22,True,
603173,main,2023-01-30,2026-09-22,True,
603175,main,2025-10-24,2026-09-22,False,r1_loss
603176,main,2021-12-31,2026-09-22,False,r1_loss
603177,main,2017-02-07,2026-09-22,False,r1_loss
603178,main,2017-03-28,2026-09-22,False,r1_loss
603179,main,2017-03-17,2026-09-22,True,
603180,main,2017-05-12,2026-09-22,False,r1_loss
603181,main,2017-08-24,2026-09-22,True,
603182,main,2022-09-09,2026-09-22,True,
603183,main,2017-09-05,2026-09-22,False,r1_loss
603185,main,2018-12-28,2026-09-22,False,r1_loss
603186,main,2017-01-03,2026-09-22,True,
603187,main,2018-11-29,2026-09-22,True,
603188,main,2014-09-09,2026-09-22,False,r1_loss
603189,main,2016-09-14,2026-09-22,False,r1_loss+r2_st
603190,main,2023-02-17,2026-09-22,True,
603191,main,2022-04-28,2026-09-22,True,
603192,main,2018-08-28,2026-09-22,True,
603193,main,2023-10-17,2026-09-22,True,
603194,main,2024-12-24,2026-09-22,True,
603195,main,2020-02-06,2026-09-22,True,
603196,main,2017-05-31,2026-09-22,True,
603197,main,2017-05-19,2026-09-22,True,
603198,main,2015-05-28,2026-09-22,True,
603199,main,2015-03-26,2026-09-22,True,
603200,main,2017-06-01,2026-09-22,False,r1_loss
603201,main,2022-07-29,2026-09-22,True,
603202,main,2025-04-24,2026-09-22,True,
603203,main,2016-11-08,2026-09-22,True,
603205,main,2024-11-07,2026-09-22,True,
603206,main,2022-05-06,2026-09-22,True,
603207,main,2024-08-26,2026-09-22,True,
603208,main,2017-02-10,2026-09-22,False,r1_loss
603209,main,2022-03-24,2026-09-22,True,
603210,main,2025-04-09,2026-09-22,True,
603211,main,2022-07-25,2026-09-22,True,
603212,main,2020-04-30,2026-09-22,False,r1_loss
603213,main,2021-11-11,2026-09-22,True,
603214,main,2018-03-30,2026-09-22,True,
603215,main,2022-02-18,2026-09-22,False,r1_loss
603216,main,2021-12-15,2026-09-22,True,
603217,main,2019-06-20,2026-09-22,True,
603218,main,2016-12-28,2026-09-22,True,
603219,main,2021-11-22,2026-09-22,True,
603220,main,2018-11-15,2026-09-22,True,
603221,main,2020-03-23,2026-09-22,False,r1_loss
603222,main,2015-02-17,2026-09-22,False,r1_loss
603223,main,2015-06-30,2026-09-22,True,
603225,main,2017-04-18,2026-09-22,True,
603226,main,2017-06-15,2026-09-22,False,r1_loss
603227,main,2015-05-15,2026-09-22,True,
603228,main,2017-01-06,2026-09-22,True,
603229,main,2017-05-09,2026-09-22,True,
603230,main,2021-12-24,2026-09-22,True,
603231,main,2023-12-15,2026-09-22,True,
603232,main,2017-04-21,2026-09-22,False,r1_loss
603233,main,2017-07-31,2026-09-22,True,
603235,main,2022-07-12,2026-09-22,True,
603236,main,2019-07-16,2026-09-22,True,
603237,main,2022-08-31,2026-09-22,True,
603238,main,2017-02-22,2026-09-22,True,
603239,main,2016-12-30,2026-09-22,True,
603248,main,2025-12-23,2026-09-22,True,
603255,main,2022-08-18,2026-09-22,True,
603256,main,2019-07-19,2026-09-22,True,
603257,main,2025-04-08,2026-09-22,True,
603258,main,2016-10-26,2026-09-22,False,r1_loss
603259,main,2018-05-08,2026-09-22,True,
603260,main,2017-10-30,2026-09-22,False,r1_loss
603261,main,2022-03-15,2026-09-22,False,r1_loss
603262,main,2025-07-23,2026-09-22,True,
603266,main,2017-01-10,2026-09-22,True,
603267,main,2019-05-15,2026-09-22,True,
603268,main,2015-03-19,2026-09-22,True,
603269,main,2017-05-17,2026-09-22,True,
603270,main,2023-09-01,2026-09-22,True,
603271,main,2025-03-11,2026-09-22,True,
603272,main,2022-05-20,2026-09-22,False,r1_loss+r2_st
603273,main,2023-10-23,2026-09-22,True,
603275,main,2023-08-23,2026-09-22,True,
603276,main,2023-09-25,2026-09-22,True,
603277,main,2017-09-11,2026-09-22,True,
603278,main,2017-11-13,2026-09-22,False,r1_loss
603279,main,2019-07-29,2026-09-22,True,
603280,main,2022-11-08,2026-09-22,True,
603281,main,2023-01-31,2026-09-22,True,
603282,main,2023-03-15,2026-09-22,True,
603283,main,2017-12-25,2026-09-22,True,
603284,main,2026-02-10,2026-09-22,True,
603285,main,2024-07-05,2026-09-22,True,
603286,main,2017-06-27,2026-09-22,False,r1_loss
603288,main,2014-02-11,2026-09-22,True,
603289,main,2017-10-31,2026-09-22,True,
603290,main,2020-02-04,2026-09-22,True,
603291,main,2023-03-27,2026-09-22,True,
603293,main,2026-04-16,2026-09-22,True,
603296,main,2023-08-08,2026-09-22,True,
603297,main,2018-09-10,2026-09-22,True,
603298,main,2016-12-27,2026-09-22,True,
603299,main,2015-12-31,2026-09-22,True,
603300,main,2015-05-29,2026-09-22,True,
603301,main,2018-04-12,2026-09-22,True,
603303,main,2017-03-30,2026-09-22,True,
603305,main,2017-07-10,2026-09-22,True,
603306,main,2014-09-26,2026-09-22,True,
603307,main,2023-02-16,2026-09-22,True,
603308,main,2014-01-22,2026-09-22,True,
603309,main,2015-03-02,2026-09-22,True,
603310,main,2024-08-14,2026-09-22,True,
603311,main,2015-05-18,2026-09-22,True,
603312,main,2024-01-11,2026-09-22,True,
603313,main,2016-10-13,2026-09-22,False,r1_loss
603315,main,2015-04-24,2026-09-22,True,
603316,main,2017-06-19,2026-09-22,False,r1_loss
603317,main,2019-04-16,2026-09-22,True,
603318,main,2015-04-24,2026-09-22,False,r1_loss
603319,main,2016-11-30,2026-09-22,True,
603320,main,2017-05-02,2026-09-22,True,
603321,main,2017-09-15,2026-09-22,True,
603322,main,2016-07-28,2026-09-22,False,r1_loss
603323,main,2016-11-29,2026-09-22,True,
603324,main,2021-04-07,2026-09-22,False,r1_loss
603325,main,2024-01-10,2026-09-22,True,
603326,main,2017-06-16,2026-09-22,True,
603327,main,2019-05-23,2026-09-22,True,
603328,main,2014-07-01,2026-09-22,True,
603329,main,2017-12-29,2026-09-22,True,
603330,main,2017-02-13,2026-09-22,False,r1_loss
603331,main,2017-07-05,2026-09-22,False,r1_loss
603332,main,2019-01-17,2026-09-22,True,
603333,main,2012-05-07,2026-09-22,False,r1_loss
603334,main,2025-11-05,2026-09-22,True,
603335,main,2017-06-20,2026-09-22,True,
603336,main,2016-11-24,2026-09-22,True,
603337,main,2017-01-19,2026-09-22,True,
603338,main,2015-03-25,2026-09-22,True,
603339,main,2016-05-19,2026-09-22,True,
603341,main,2024-03-01,2026-09-22,True,
603344,main,2024-03-20,2026-09-22,True,
603345,main,2017-02-22,2026-09-22,True,
603348,main,2018-04-26,2026-09-22,False,r1_loss
603350,main,2024-07-03,2026-09-22,True,
603351,main,2019-01-30,2026-09-22,True,
603352,main,2026-01-15,2026-09-22,True,
603353,main,2020-04-07,2026-09-22,False,r1_loss
603355,main,2015-05-13,2026-09-22,True,
603356,main,2018-01-24,2026-09-22,False,r1_loss
603357,main,2017-08-01,2026-09-22,True,
603358,main,2017-01-25,2026-09-22,False,r1_loss
603359,main,2017-09-01,2026-09-22,False,r1_loss+r2_st
603360,main,2017-02-06,2026-09-22,True,
603363,main,2017-09-26,2026-09-22,False,r1_loss
603365,main,2017-11-20,2026-09-22,True,
603366,main,2012-05-21,2026-09-22,True,
603367,main,2017-09-29,2026-09-22,True,
603368,main,2014-12-04,2026-09-22,True,
603369,main,2014-07-03,2026-09-22,True,
603370,main,2025-09-05,2026-09-22,True,
603373,main,2023-12-20,2026-09-22,True,
603375,main,2024-01-24,2026-09-22,False,r1_loss
603376,main,2025-11-06,2026-09-22,True,
603377,main,2016-02-05,2026-09-22,False,r1_loss+r2_st
603378,main,2017-09-28,2026-09-22,False,r1_loss+r2_st
603379,main,2019-04-02,2026-09-22,True,
603380,main,2017-06-22,2026-09-22,True,
603381,main,2024-06-26,2026-09-22,False,r1_loss
603382,main,2025-06-12,2026-09-22,True,
603383,main,2017-05-22,2026-09-22,True,
603385,main,2017-04-05,2026-09-22,False,r1_loss
603386,main,2017-09-12,2026-09-22,False,r1_loss
603387,main,2017-07-17,2026-09-22,True,
603389,main,2016-12-15,2026-09-22,False,r1_loss
603390,main,2019-11-25,2026-09-22,True,
603391,main,2024-07-31,2026-09-22,True,
603392,main,2020-04-29,2026-09-22,False,r1_loss
603393,main,2016-09-12,2026-09-22,True,
603395,main,2024-11-26,2026-09-22,True,
603396,main,2017-10-18,2026-09-22,True,
603398,main,2015-12-09,2026-09-22,False,r1_loss+r2_st
603399,main,2012-08-24,2026-09-22,False,r1_loss
603400,main,2025-06-20,2026-09-14,True,
603402,main,2026-01-06,2026-09-22,True,
603406,main,2025-08-08,2026-09-22,True,
603407,main,2026-05-11,2026-09-22,True,
603408,main,2020-07-30,2026-09-22,True,
603409,main,2025-03-04,2026-09-22,True,
603416,main,2016-12-21,2026-09-22,True,
603418,main,2025-09-23,2026-09-22,True,
603421,main,2016-10-11,2026-09-22,False,r1_loss
603429,main,2017-01-24,2026-09-22,False,r1_loss+r2_st
603435,main,2026-05-22,2026-09-22,True,
603439,main,2020-04-28,2026-09-22,True,
603444,main,2017-01-04,2026-09-22,True,
603448,main,2026-09-07,2026-09-22,True,
603456,main,2014-10-10,2026-09-22,True,
603458,main,2017-08-09,2026-09-22,False,r1_loss
603459,main,2026-04-08,2026-09-22,True,
603466,main,2017-10-20,2026-09-22,False,r1_loss
603468,main,2026-08-06,2026-09-22,True,
603477,main,2017-12-18,2026-09-22,False,r1_loss
603486,main,2018-05-28,2026-09-22,True,
603488,main,2017-05-16,2026-09-22,False,r1_loss
603489,main,2019-11-11,2026-09-22,True,
603496,main,2017-06-07,2026-09-22,True,
603499,main,2017-10-16,2026-09-22,True,
603500,main,2017-09-04,2026-09-22,True,
603501,main,2017-05-04,2026-09-22,True,
603505,main,2017-05-03,2026-09-22,True,
603506,main,2018-02-01,2026-09-22,True,
603507,main,2017-11-06,2026-09-22,True,
603508,main,2015-12-24,2026-09-22,True,
603511,main,2021-05-31,2026-09-22,True,
603515,main,2016-08-19,2026-09-22,True,
603516,main,2018-02-02,2026-09-22,True,
603517,main,2017-03-17,2026-09-22,False,r1_loss+r2_st
603518,main,2014-12-03,2026-09-22,True,
603519,main,2015-03-19,2026-09-22,True,
603520,main,2016-03-09,2026-09-22,True,
603527,main,2017-09-07,2026-09-22,True,
603528,main,2016-05-03,2026-09-22,False,r1_loss
603529,main,2021-06-15,2026-09-22,True,
603530,main,2019-08-05,2026-09-22,True,
603533,main,2017-09-21,2026-09-22,False,r1_loss
603535,main,2017-08-08,2026-09-22,False,r1_loss
603536,main,2017-06-13,2026-09-22,False,r1_loss
603538,main,2017-04-07,2026-09-22,True,
603551,main,2020-01-15,2026-09-22,True,
603556,main,2016-11-10,2026-09-22,True,
603557,main,2017-08-18,2026-09-22,False,r1_loss+r2_st
603558,main,2015-01-27,2026-09-22,True,
603559,main,2016-12-02,2026-09-22,False,r1_loss
603565,main,2020-09-25,2026-09-22,True,
603566,main,2015-05-18,2026-09-22,True,
603567,main,2015-04-24,2026-09-22,False,r1_loss
603568,main,2015-05-28,2026-09-22,True,
603569,main,2016-08-10,2026-09-22,False,r1_loss
603577,main,2016-12-22,2026-09-22,True,
603578,main,2017-03-06,2026-09-22,False,r1_loss
603579,main,2017-01-11,2026-09-22,True,
603580,main,2017-05-25,2026-09-22,True,
603583,main,2018-09-21,2026-09-22,True,
603585,main,2016-12-14,2026-09-22,True,
603586,main,2017-04-06,2026-09-22,True,
603587,main,2018-06-22,2026-09-22,True,
603588,main,2014-12-29,2026-09-22,True,
603589,main,2015-06-29,2026-09-22,True,
603590,main,2018-08-27,2026-09-22,True,
603595,main,2017-07-12,2026-09-22,False,r1_loss+r2_st
603596,main,2018-04-27,2026-09-22,True,
603598,main,2015-05-27,2026-09-22,True,
603599,main,2015-05-13,2026-09-22,True,
603600,main,2015-01-23,2026-09-22,True,
603601,main,2015-01-22,2026-09-22,True,
603602,main,2017-08-10,2026-09-22,False,r1_loss
603605,main,2017-11-15,2026-09-22,True,
603606,main,2014-10-15,2026-09-22,True,
603607,main,2017-10-25,2026-09-22,True,
603608,main,2016-02-18,2026-09-22,True,
603609,main,2014-08-08,2026-09-22,False,r1_loss
603610,main,2019-10-29,2026-09-22,True,
603611,main,2015-01-28,2026-09-22,True,
603612,main,2017-07-18,2026-09-22,True,
603613,main,2019-07-30,2026-09-22,True,
603615,main,2017-02-13,2026-09-22,True,
603616,main,2015-06-11,2026-09-22,False,r1_loss
603617,main,2017-07-03,2026-09-22,True,
603618,main,2015-02-17,2026-09-22,False,r1_loss
603619,main,2017-11-17,2026-09-22,True,
603626,main,2017-02-09,2026-09-22,False,r1_loss
603628,main,2017-01-12,2026-09-22,False,r1_loss
603629,main,2018-12-24,2026-09-22,True,
603630,main,2017-03-13,2026-09-22,False,r1_loss
603633,main,2016-11-17,2026-09-22,False,r1_loss
603636,main,2014-12-30,2026-09-22,False,r1_loss
603637,main,2017-02-08,2026-09-22,True,
603638,main,2017-01-20,2026-09-22,True,
603639,main,2017-01-12,2026-09-22,True,
603648,main,2017-09-13,2026-09-22,True,
603650,main,2018-06-27,2026-09-22,True,
603655,main,2017-12-29,2026-09-22,True,
603656,main,2017-03-21,2026-09-22,True,
603657,main,2018-07-30,2026-09-22,False,r1_loss
603658,main,2016-09-01,2026-09-22,True,
603659,main,2017-11-03,2026-09-22,True,
603660,main,2016-12-01,2026-09-22,False,r1_loss
603661,main,2017-11-21,2026-09-22,True,
603662,main,2019-08-06,2026-09-22,True,
603663,main,2016-08-01,2026-09-22,True,
603665,main,2017-03-13,2026-09-22,True,
603666,main,2018-06-12,2026-09-22,False,r1_loss
603667,main,2016-10-25,2026-09-22,True,
603668,main,2017-01-17,2026-09-22,False,r1_loss
603669,main,2015-05-28,2026-09-22,False,r1_loss
603676,main,2017-07-21,2026-09-22,True,
603677,main,2017-02-06,2026-09-22,True,
603678,main,2015-01-26,2026-09-22,True,
603679,main,2017-06-21,2026-09-22,False,r1_loss
603680,main,2018-02-27,2026-09-22,True,
603681,main,2019-03-26,2026-09-22,True,
603682,main,2020-04-21,2026-09-22,False,r1_loss
603683,main,2017-10-20,2026-09-22,True,
603685,main,2017-11-27,2026-09-22,True,
603686,main,2015-01-26,2026-09-22,True,
603687,main,2019-07-26,2026-09-22,True,
603688,main,2014-10-31,2026-09-22,True,
603689,main,2017-01-10,2026-09-22,True,
603690,main,2017-01-13,2026-09-22,False,r1_loss
603693,main,2018-07-03,2026-09-22,True,
603696,main,2015-12-09,2026-09-22,True,
603697,main,2019-05-08,2026-09-22,True,
603698,main,2015-01-28,2026-09-22,True,
603699,main,2014-01-17,2026-09-22,True,
603700,main,2019-01-22,2026-09-22,True,
603701,main,2016-04-12,2026-09-22,True,
603703,main,2015-04-23,2026-09-22,False,r1_loss
603706,main,2018-07-09,2026-09-22,True,
603707,main,2017-07-19,2026-09-22,True,
603708,main,2016-12-13,2026-09-22,True,
603709,main,2018-02-08,2026-09-22,False,r1_loss
603711,main,2017-11-30,2026-09-22,True,
603712,main,2018-02-26,2026-09-22,False,r1_loss
603713,main,2018-07-13,2026-09-22,True,
603716,main,2016-10-31,2026-09-22,False,r1_loss
603717,main,2017-03-27,2026-09-22,False,r1_loss
603718,main,2015-05-15,2026-09-22,False,r1_loss+r2_st
603719,main,2020-02-24,2026-09-22,False,r1_loss
603721,main,2017-08-11,2026-09-22,True,
603722,main,2017-10-25,2026-09-22,False,r1_loss
603725,main,2017-09-06,2026-09-22,True,
603726,main,2016-04-21,2026-09-22,True,
603727,main,2016-11-22,2026-09-22,False,r1_loss
603728,main,2017-05-09,2026-09-22,True,
603729,main,2015-03-24,2026-09-22,False,r1_loss+r2_st
603730,main,2017-07-28,2026-09-22,True,
603733,main,2018-04-20,2026-09-22,True,
603737,main,2016-06-03,2026-09-22,True,
603738,main,2016-09-28,2026-09-22,True,
603739,main,2019-01-16,2026-09-22,True,
603755,main,2019-08-28,2026-09-22,True,
603757,main,2017-07-11,2026-09-22,True,
603758,main,2017-05-17,2026-09-22,True,
603759,main,2021-03-26,2026-09-22,True,
603766,main,2012-08-10,2026-09-22,True,
603767,main,2017-06-13,2026-09-22,False,r1_loss
603768,main,2017-03-24,2026-09-22,False,r1_loss
603773,main,2018-04-17,2026-09-22,False,r1_loss
603776,main,2017-08-17,2026-09-22,False,r1_loss
603777,main,2016-10-12,2026-09-22,False,r1_loss
603778,main,2015-12-31,2026-09-22,False,r1_loss
603779,main,2016-05-16,2026-09-22,False,r1_loss
603786,main,2019-10-15,2026-09-22,True,
603787,main,2017-04-27,2026-09-22,True,
603788,main,2015-01-20,2026-09-22,True,
603789,main,2015-04-27,2026-09-22,False,r1_loss+r2_st
603790,main,2018-09-12,2026-09-22,True,
603797,main,2017-04-13,2026-09-22,True,
603798,main,2016-04-06,2026-09-22,True,
603799,main,2015-01-29,2026-09-22,True,
603800,main,2015-12-10,2026-09-22,True,
603801,main,2017-06-30,2026-09-22,False,r1_loss
603803,main,2017-04-20,2026-09-22,False,r1_loss
603806,main,2014-09-05,2026-09-22,True,
603808,main,2015-04-22,2026-09-22,True,
603809,main,2017-11-28,2026-09-22,True,
603810,main,2018-09-17,2026-09-22,True,
603811,main,2017-03-15,2026-09-22,True,
603813,main,2017-09-18,2026-09-22,False,r1_loss
603815,main,2019-10-21,2026-09-22,False,r1_loss
603816,main,2016-10-14,2026-09-22,True,
603817,main,2017-02-20,2026-09-22,True,
603818,main,2015-04-22,2026-09-22,False,r1_loss
603819,main,2016-11-25,2026-09-22,True,
603822,main,2016-04-28,2026-09-22,False,r2_st
603823,main,2016-12-20,2026-09-22,True,
603825,main,2017-08-02,2026-09-22,False,r1_loss+r2_st
